weekend,hour,raining,origin,speed
0,1,False,71,5.527521795497065
0,2,False,71,5.538372161382657
0,3,False,71,5.330296137686036
0,4,False,71,5.475681881012458
0,5,False,71,4.955643182888866
0,6,False,71,4.011129494082651
0,7,False,71,3.6228776308519515
0,8,False,71,3.3938274558191566
0,9,False,71,3.3248801693768795
0,10,False,71,3.430785965957392
0,11,False,71,3.363394881234961
0,12,False,71,3.2986003250668423
0,13,False,71,3.39034892333854
0,14,False,71,3.2429899322871614
0,15,False,71,3.3557861017628503
0,16,False,71,3.4252507480336023
0,17,False,71,2.976060117861688
0,18,False,71,3.018429818711893
0,19,False,71,2.8695818618989257
0,20,False,71,3.8046717657625035
0,21,False,71,4.285591048039798
0,22,False,71,4.776166480830164
0,23,False,71,5.475191213497428
0,0,False,72,6.676378513263868
0,1,False,72,6.692910172383612
0,2,False,72,6.66632103303203
0,3,False,72,6.473860418460291
0,4,False,72,6.33067664958661
0,5,False,72,5.804750948259269
0,6,False,72,4.995978956823435
0,7,False,72,4.408332768552604
0,8,False,72,4.020896549654303
0,9,False,72,3.97756604170556
0,10,False,72,4.024390287185327
0,11,False,72,3.9631317062482907
0,12,False,72,3.9037100985116173
0,13,False,72,3.931295848600018
0,14,False,72,3.79005691119923
0,15,False,72,3.7356763964441257
0,16,False,72,3.8093989054473787
0,17,False,72,3.6486472560367704
0,18,False,72,3.441354452233849
0,19,False,72,3.3339090174280264
0,20,False,72,4.397976787855654
0,21,False,72,4.804697923312789
0,22,False,72,5.43260509475546
0,23,False,72,6.211970366377087
0,0,False,73,6.175166408366637
0,1,False,73,6.003251884417029
0,2,False,73,5.981000936304927
0,3,False,73,5.853803785509061
0,4,False,73,5.699092773986913
0,5,False,73,5.211053571989743
0,6,False,73,4.501369570217009
0,7,False,73,4.147290324346612
0,8,False,73,3.8081245610833188
0,9,False,73,3.717012375758293
0,10,False,73,3.6626371265855426
0,11,False,73,3.56456271092666
0,12,False,73,3.5585236135732607
0,13,False,73,3.5086553867144277
0,14,False,73,3.5318184300630877
0,15,False,73,3.3725048056561246
0,16,False,73,3.476925615327427
0,17,False,73,3.249515058174119
0,18,False,73,3.049920521003107
0,19,False,73,3.0015752710320385
0,20,False,73,3.808407965920407
0,21,False,73,4.227229111717708
0,22,False,73,4.841530666624407
0,23,False,73,5.6647300720564395
0,0,False,74,15.738009925033595
0,1,False,74,16.236909576344992
0,2,False,74,16.263656455767304
0,3,False,74,16.151336733473364
0,4,False,74,16.24730890467672
0,5,False,74,15.7692033948097
0,6,False,74,14.273644509439881
0,7,False,74,12.925899688968254
0,8,False,74,12.093701077148637
0,9,False,74,12.366961917115436
0,10,False,74,11.31280658832089
0,11,False,74,10.770881031089445
0,12,False,74,10.546229157426437
0,13,False,74,10.330757096106764
0,14,False,74,10.69202263075876
0,15,False,74,10.607775594066386
0,16,False,74,10.663440856512466
0,17,False,74,9.160130592053568
0,18,False,74,8.419367075190745
0,19,False,74,8.110726374084512
0,20,False,74,10.68760208710795
0,21,False,74,11.855677668842823
0,22,False,74,13.844052383058113
0,23,False,74,15.93591800334685
0,0,False,75,8.725026548314645
0,1,False,75,8.81009835531602
0,2,False,75,8.532372278324383
0,3,False,75,8.271620951321744
0,4,False,75,7.924538505364754
0,5,False,75,7.417962644562166
0,6,False,75,6.455167720484448
0,7,False,75,5.5550132171440545
0,8,False,75,5.287293357059096
0,9,False,75,5.137035133037098
0,10,False,75,4.915158082152443
0,11,False,75,4.6910050633429945
0,12,False,75,4.662276956897009
0,13,False,75,4.51658051929544
0,14,False,75,4.326604763358715
0,15,False,75,4.482309445838302
0,16,False,75,4.570229520304379
0,17,False,75,4.21973228598762
0,18,False,75,3.879556102016936
0,19,False,75,3.574942583727301
0,20,False,75,4.908095578561917
0,21,False,75,5.370406482427868
0,22,False,75,5.957005207629437
0,23,False,75,7.909543545892345
0,0,False,76,10.568418394434621
0,1,False,76,10.619383594818082
0,2,False,76,10.596587079839274
0,3,False,76,10.685182465525573
0,4,False,76,10.371624120505903
0,5,False,76,9.127706905074326
0,6,False,76,8.60831426199546
0,7,False,76,6.060308033626909
0,8,False,76,4.786307316743209
0,9,False,76,5.127387445277364
0,10,False,76,5.912973613449625
0,11,False,76,5.713457275096911
0,12,False,76,5.155578654787564
0,13,False,76,5.182145525224711
0,14,False,76,4.701983168764005
0,15,False,76,5.215173347577529
0,16,False,76,5.45047205991432
0,17,False,76,4.9179253768378555
0,18,False,76,4.720006251286717
0,19,False,76,3.800355309130245
0,20,False,76,5.5535854528786865
0,21,False,76,7.051613019605999
0,22,False,76,7.6707699421838615
0,23,False,76,9.68736106746238
0,0,False,77,1.8324516090529106
0,1,False,77,1.8481110361809676
0,2,False,77,1.9177879792976782
0,3,False,77,1.914691429989817
0,4,False,77,1.8918328408907297
0,5,False,77,1.6046383691321
0,6,False,77,1.4075661997965963
0,7,False,77,1.1899551659414924
0,8,False,77,0.8246412601934369
0,9,False,77,0.9087511503825183
0,10,False,77,1.0585620830295601
0,11,False,77,1.1242586096197407
0,12,False,77,1.1295149934866078
0,13,False,77,1.1146361900025015
0,14,False,77,1.0347490212495671
0,15,False,77,1.0730077049797193
0,16,False,77,1.068605450339465
0,17,False,77,0.9601602765279829
0,18,False,77,0.9426755245495234
0,19,False,77,0.8876018178186424
0,20,False,77,1.2660390452358832
0,21,False,77,1.41475512019621
0,22,False,77,1.5392616305010436
0,23,False,77,1.6995073736517585
1,0,False,0,7.3960131180987405
1,1,False,0,7.376372697445438
1,2,False,0,7.083181035751509
1,3,False,0,7.213861864344779
1,4,False,0,7.018380140111225
1,5,False,0,7.071627265786053
1,6,False,0,6.467706689406817
1,7,False,0,6.091048861732141
1,8,False,0,5.546497259814023
1,9,False,0,5.933120811341998
1,10,False,0,5.783379162906605
1,11,False,0,5.706800132339785
1,12,False,0,5.720009001738014
1,13,False,0,5.623462648099751
1,14,False,0,5.4278802190811986
1,15,False,0,5.36037137525621
1,16,False,0,5.391755046481683
1,17,False,0,5.2860966789433315
1,18,False,0,5.2488732995496115
1,19,False,0,5.259494349016854
1,20,False,0,5.685898771469604
1,21,False,0,6.088419860229481
1,22,False,0,6.5274281518539
1,23,False,0,7.006034850191708
1,0,False,1,8.857604726649377
1,1,False,1,9.008257991856667
1,2,False,1,8.60200807946043
1,3,False,1,8.624522135871148
1,4,False,1,8.360748797018363
1,5,False,1,9.624691168697803
1,6,False,1,7.479377943541692
1,7,False,1,6.863699545419689
1,8,False,1,5.9322524962367345
1,9,False,1,6.29094726171961
1,10,False,1,6.204084921489372
1,11,False,1,6.40985890740335
1,12,False,1,6.282976729754788
1,13,False,1,6.196332840806843
1,14,False,1,6.112046129449658
1,15,False,1,5.963495653987296
1,16,False,1,5.91759973209289
1,17,False,1,6.740630464010895
1,18,False,1,6.361003134001203
1,19,False,1,6.242135214410417
1,20,False,1,5.756274473194299
1,22,False,1,7.07423653481462
1,23,False,1,7.768502878302016
1,0,False,2,13.673781750217229
1,1,False,2,13.285382659347649
1,2,False,2,12.982276019046271
1,3,False,2,13.071611204191345
1,4,False,2,12.90359448264564
1,5,False,2,14.39461856972561
1,6,False,2,12.885164950405697
1,7,False,2,11.859451068686537
1,8,False,2,10.59766776129333
1,9,False,2,11.694065827103017
1,10,False,2,11.20461001103843
1,11,False,2,11.294250434975657
1,12,False,2,10.483624380233374
1,13,False,2,9.573497859285347
1,14,False,2,7.201846272020969
1,15,False,2,5.9083479277647255
1,16,False,2,6.731909510860643
1,17,False,2,6.669876954372388
1,18,False,2,7.374620232261521
1,19,False,2,7.845209728501405
1,20,False,2,9.535428086116085
1,21,False,2,10.609474451826753
1,22,False,2,11.639756599412145
1,23,False,2,12.70544660731727
1,0,False,3,7.399617265087468
1,1,False,3,7.175974246896204
1,2,False,3,7.055111597721542
1,3,False,3,6.766932239525473
1,4,False,3,6.659352330981844
1,5,False,3,7.585590932870623
1,6,False,3,6.5585799514507706
1,7,False,3,6.097477723440106
1,8,False,3,5.415786630442692
1,9,False,3,5.661704903758574
1,10,False,3,5.4196794478270816
1,11,False,3,5.226428312862809
1,12,False,3,5.33311752580922
1,13,False,3,5.062646808612995
1,14,False,3,4.745234635430546
1,15,False,3,4.833017637855944
1,16,False,3,5.056702991692123
1,17,False,3,5.578851649170255
1,18,False,3,5.354938446258787
1,19,False,3,5.257890480857556
1,20,False,3,4.812734110655217
1,21,False,3,5.457132649388997
1,22,False,3,5.992162718405595
1,23,False,3,6.56429352149476
1,0,False,4,6.2613899145184195
1,1,False,4,6.161533672883142
1,2,False,4,6.175949323194265
1,3,False,4,6.152761602228563
1,4,False,4,6.020252319694764
1,5,False,4,7.288387883482569
1,6,False,4,6.124040922704164
1,7,False,4,5.212480193210899
1,8,False,4,4.58855412796234
1,9,False,4,4.71012643513219
1,10,False,4,4.624461466745202
1,11,False,4,4.425802850591826
1,12,False,4,4.485261400558456
1,13,False,4,4.4300590152141215
1,14,False,4,4.310848880616221
1,15,False,4,4.323632736305514
1,16,False,4,4.293495030307052
1,17,False,4,4.730934226240392
1,18,False,4,4.55578864898928
1,19,False,4,4.479523850333806
1,20,False,4,4.248091769749696
1,21,False,4,4.615191107560851
1,22,False,4,5.154294819195919
1,23,False,4,5.704867755208066
1,0,False,5,15.715606720167955
1,1,False,5,15.278768363406245
1,2,False,5,15.222225407520718
1,3,False,5,14.641119052919077
1,4,False,5,14.423356099646446
1,5,False,5,16.584718404954604
1,6,False,5,14.245537913634953
1,7,False,5,12.6399433746722
1,8,False,5,11.488040277495003
1,9,False,5,12.456617307755682
1,10,False,5,12.28720630789868
1,11,False,5,11.988627004847597
1,12,False,5,11.896377851638437
1,13,False,5,11.373165434864513
1,14,False,5,11.231775625603241
1,15,False,5,11.150766984012508
1,16,False,5,11.184848024992155
1,17,False,5,11.754912242067997
1,18,False,5,11.104072528826757
1,19,False,5,11.208959964131315
1,20,False,5,10.360628894084474
1,21,False,5,11.328259127724644
1,22,False,5,12.495252376926073
1,23,False,5,14.084236167789072
1,0,False,6,10.747469201182271
1,1,False,6,10.359393612918176
1,2,False,6,10.151621307977617
1,3,False,6,9.804688794395924
1,4,False,6,9.413310335066818
1,5,False,6,11.952476434358946
1,6,False,6,10.114995030399276
1,7,False,6,8.555072905612995
1,8,False,6,7.5707010367126335
1,9,False,6,7.765955588948244
1,10,False,6,7.906336139636955
1,11,False,6,7.468829859668283
1,12,False,6,7.305040016100331
1,13,False,6,7.478084553441057
1,14,False,6,7.175132222013909
1,15,False,6,7.067593634662283
1,16,False,6,7.183672963502402
1,17,False,6,8.282889077369287
1,18,False,6,7.878130565862908
1,19,False,6,7.7718537176928555
1,20,False,6,6.520944030844527
1,21,False,6,7.191154806972725
1,22,False,6,8.212814614229103
1,23,False,6,9.37057732190354
1,0,False,7,8.366938338068325
1,1,False,7,8.181795116242467
1,2,False,7,7.874386631951482
1,3,False,7,7.589241714576984
1,4,False,7,7.3240262805099485
1,5,False,7,10.027086721423782
1,6,False,7,8.296333694036445
1,7,False,7,7.01110032400924
1,8,False,7,6.118592864620284
1,9,False,7,6.076849742212455
1,10,False,7,6.0588139505097445
1,11,False,7,5.9971740809353555
1,12,False,7,5.731503204568044
1,13,False,7,5.5996128375053775
1,14,False,7,5.584295070657823
1,15,False,7,5.35324085576122
1,16,False,7,5.339239654614498
1,17,False,7,7.125343646236765
1,18,False,7,6.390632699201368
1,19,False,7,6.176169733876894
1,20,False,7,5.191702151891791
1,21,False,7,5.677402594931795
1,22,False,7,6.386837566177329
1,23,False,7,7.354117960681798
1,0,False,8,5.716257905434168
1,1,False,8,5.583400485925995
1,2,False,8,5.318102754051651
1,3,False,8,5.202922171258344
1,4,False,8,4.971801320466527
1,5,False,8,6.921787861734574
1,6,False,8,5.665916537905654
1,7,False,8,4.619757033938573
1,8,False,8,4.089784067756307
1,9,False,8,4.065109787462955
1,10,False,8,3.9342508919309465
1,11,False,8,3.8387256314662612
1,12,False,8,3.800631954365934
1,13,False,8,3.636225832181496
1,14,False,8,3.508160736981856
1,15,False,8,3.592271359321602
1,16,False,8,3.5825681530860654
1,17,False,8,4.809631273105265
1,18,False,8,4.3851126744594895
1,19,False,8,4.147424528611297
1,20,False,8,3.4634259547665547
1,21,False,8,3.8667059228458864
1,22,False,8,4.3762780308176215
1,23,False,8,5.122320616706207
1,0,False,9,17.78055929289392
1,1,False,9,17.06566361859175
1,2,False,9,16.63497589493472
1,3,False,9,16.00760744845814
1,4,False,9,15.526298991476308
1,5,False,9,19.24626986528904
1,6,False,9,16.413362692121332
1,7,False,9,14.096154349550128
1,8,False,9,12.85113438049997
1,9,False,9,14.146656941895383
1,10,False,9,13.914733365334419
1,11,False,9,13.599123229713216
1,12,False,9,13.21148421887977
1,13,False,9,13.008990573705482
1,14,False,9,13.05840338446605
1,15,False,9,13.192877260512859
1,16,False,9,12.908829396967493
1,17,False,9,15.04764219471535
1,18,False,9,14.179914054947542
1,19,False,9,13.296201604795748
1,20,False,9,11.374149259227412
1,21,False,9,12.503435161145843
1,22,False,9,13.962621822995082
1,23,False,9,15.807389398612122
1,0,False,10,9.306685225896114
1,1,False,10,8.82830976139153
1,2,False,10,8.396708270453502
1,3,False,10,8.07232455820693
1,4,False,10,7.709958936526901
1,5,False,10,10.68680711050809
1,6,False,10,8.738124311101156
1,7,False,10,7.320477422185034
1,8,False,10,6.566272816038357
1,9,False,10,6.641305768791754
1,10,False,10,6.515318245928619
1,11,False,10,6.394021773159846
1,12,False,10,6.373997537691168
1,13,False,10,6.2578590686329765
1,14,False,10,6.191929525356209
1,15,False,10,6.173149216904929
1,16,False,10,6.1089833595953245
1,17,False,10,8.06895109940871
1,18,False,10,7.5501071588006
1,19,False,10,6.942913931475936
1,20,False,10,5.499011988709882
1,21,False,10,6.125226367244196
1,22,False,10,6.962057051900982
1,23,False,10,8.063726314007225
1,0,False,11,9.882951779479162
1,1,False,11,9.272712178198391
1,2,False,11,8.889711587012261
1,3,False,11,8.464375217006484
1,4,False,11,8.077881594452888
1,5,False,11,11.504846761724545
1,6,False,11,9.330152630191659
1,7,False,11,7.925045243690998
1,8,False,11,6.887758806944478
1,9,False,11,7.029867544089432
1,10,False,11,6.949169691751357
1,11,False,11,6.870303520301908
1,12,False,11,6.739418362315181
1,13,False,11,6.665215859578454
1,14,False,11,6.592629534648341
1,15,False,11,6.521607154287269
1,16,False,11,6.452098712101985
1,17,False,11,8.655902159947972
1,18,False,11,7.981792900359777
1,19,False,11,7.405094731375613
1,20,False,11,5.7653779307534085
1,21,False,11,6.43502828066743
1,22,False,11,7.334181307186031
1,23,False,11,8.525420454861958
1,0,False,12,6.653210344777516
1,1,False,12,6.215637152465874
1,2,False,12,5.942917030642893
1,3,False,12,5.64176126530365
1,4,False,12,5.369655383897672
1,5,False,12,7.980941570986711
1,6,False,12,6.349566950873173
1,7,False,12,5.328024920004523
1,8,False,12,4.589628376040518
1,9,False,12,4.5584618167373065
1,10,False,12,4.504562933654922
1,11,False,12,4.4519237480622165
1,12,False,12,4.400500608537849
1,13,False,12,4.315205813877861
1,14,False,12,4.167287261063178
1,15,False,12,4.090714979445932
1,16,False,12,4.0780704002028365
1,17,False,12,5.840059176300098
1,18,False,12,5.355177794831928
1,19,False,12,4.944640180533464
1,20,False,12,3.799154115609056
1,21,False,12,4.263750014538999
1,22,False,12,4.857807950282615
1,23,False,12,5.644200732352524
1,0,False,13,15.28711653402023
1,1,False,13,14.690213452558767
1,2,False,13,14.024026801054006
1,3,False,13,13.520060489652602
1,4,False,13,12.953731725482129
1,5,False,13,17.392841613768635
1,6,False,13,14.32592226382036
1,7,False,13,12.395505825290213
1,8,False,13,11.010015659226429
1,9,False,13,11.702851049845806
1,10,False,13,11.66559752371052
1,11,False,13,11.362170367991887
1,12,False,13,11.241469210497279
1,13,False,13,10.959437779397541
1,14,False,13,9.842509227120368
1,15,False,13,9.382819971292637
1,16,False,13,9.478096039361166
1,17,False,13,12.232746956454378
1,18,False,13,12.552564862516666
1,19,False,13,11.614638043341655
1,20,False,13,9.396938393114374
1,21,False,13,10.344984302066736
1,22,False,13,11.738012653507306
1,23,False,13,13.459937852379948
1,0,False,14,17.00739239650799
1,1,False,14,17.181679243107716
1,2,False,14,16.854849290736542
1,3,False,14,16.307576892883834
1,4,False,14,15.687868250020799
1,5,False,14,19.654266727118348
1,6,False,14,16.638960895960214
1,7,False,14,14.425793634644393
1,8,False,14,12.820161505688457
1,9,False,14,14.072609751170761
1,10,False,14,13.933803037572364
1,11,False,14,13.424671576583693
1,12,False,14,13.387932772909222
1,13,False,14,10.808442109793093
1,14,False,14,9.145829238206964
1,15,False,14,6.6079641857317215
1,16,False,14,8.38122061616574
1,17,False,14,9.82182011580495
1,18,False,14,13.612742600557626
1,19,False,14,11.301132601946877
1,20,False,14,10.845503901227948
1,21,False,14,12.21103881362059
1,22,False,14,14.0542662704432
1,23,False,14,16.095327871261492
1,0,False,15,13.008698039836798
1,1,False,15,12.720591566357319
1,2,False,15,12.242249817065199
1,3,False,15,11.706687569393637
1,4,False,15,11.300342155334555
1,5,False,15,15.049772548959849
1,6,False,15,12.396117606262909
1,7,False,15,10.538001782555058
1,8,False,15,9.23462264603319
1,9,False,15,9.006538183750298
1,10,False,15,8.918815533946434
1,11,False,15,8.654658196217433
1,12,False,15,7.9391960454401485
1,13,False,15,7.129945258728436
1,14,False,15,6.342900531660505
1,15,False,15,5.815550317054467
1,16,False,15,6.07899105958425
1,17,False,15,7.376015638646253
1,18,False,15,7.679596176887709
1,19,False,15,8.072870997120253
1,20,False,15,6.94332204763432
1,21,False,15,8.186298682635899
1,22,False,15,10.037639086733925
1,23,False,15,11.57840008909694
1,0,False,16,12.965795571798324
1,1,False,16,12.687642589851285
1,2,False,16,12.129149610461155
1,3,False,16,11.70561766963335
1,4,False,16,11.31066596549337
1,5,False,16,14.617857494049723
1,6,False,16,12.28249002477501
1,7,False,16,10.325848000632035
1,8,False,16,9.03682110780702
1,9,False,16,8.93259579119115
1,10,False,16,9.154278817354488
1,11,False,16,8.595967256765496
1,12,False,16,8.46392435094639
1,13,False,16,8.13136074477477
1,14,False,16,7.732671133492766
1,15,False,16,7.496294247435214
1,16,False,16,7.607886257581109
1,17,False,16,9.561928652136023
1,18,False,16,8.944424285656961
1,19,False,16,8.401837970492425
1,20,False,16,7.427803721119538
1,21,False,16,8.256884782353232
1,22,False,16,9.885306711755295
1,23,False,16,11.410055337470832
1,0,False,17,7.066839762084766
1,1,False,17,6.751068603426786
1,2,False,17,6.462309954492174
1,3,False,17,6.1426675143851135
1,4,False,17,5.853155421285194
1,5,False,17,8.536517755902299
1,6,False,17,6.934148492162715
1,7,False,17,5.718728451745388
1,8,False,17,4.908597548989911
1,9,False,17,4.755716584756857
1,10,False,17,4.816829233815742
1,11,False,17,4.580287941607275
1,12,False,17,4.531447302929448
1,13,False,17,4.4173412706629085
1,14,False,17,4.3088406789801486
1,15,False,17,4.327377560666548
1,16,False,17,4.346074624940891
1,17,False,17,5.906161349338427
1,18,False,17,5.4581033239664505
1,19,False,17,4.96637311389762
1,20,False,17,4.04779842288682
1,21,False,17,4.577053411705006
1,22,False,17,5.2655281733853
1,23,False,17,6.143449134410916
1,0,False,18,11.49304775399716
1,1,False,18,11.331378089529236
1,2,False,18,10.80347319402624
1,3,False,18,10.322566684352768
1,4,False,18,9.95820445783084
1,5,False,18,13.400149272945166
1,6,False,18,11.220441730146359
1,7,False,18,9.223951877669556
1,8,False,18,8.07303936380365
1,9,False,18,7.948726011163641
1,10,False,18,8.040031968265618
1,11,False,18,7.685252275164642
1,12,False,18,7.458875467583226
1,13,False,18,7.29281390460509
1,14,False,18,7.321240258578917
1,15,False,18,7.207446674688134
1,16,False,18,7.282436432444173
1,17,False,18,9.146187989803865
1,18,False,18,8.647302821355927
1,19,False,18,7.835198863675552
1,20,False,18,6.846193793886012
1,21,False,18,7.69208989165783
1,22,False,18,8.89583825651558
1,23,False,18,10.216809279125012
1,0,False,19,10.203997559194477
1,1,False,19,9.964920499236781
1,2,False,19,9.487791819723796
1,3,False,19,9.12852481297032
1,4,False,19,8.726513829517494
1,5,False,19,12.101306738525142
1,6,False,19,9.928212649145692
1,7,False,19,8.260760674378687
1,8,False,19,7.186923890417601
1,9,False,19,7.08079232468007
1,10,False,19,7.165625703227917
1,11,False,19,7.03834478139499
1,12,False,19,6.816613665832955
1,13,False,19,6.748768064443911
1,14,False,19,6.682259685180576
1,15,False,19,6.526452268944114
1,16,False,19,6.59845520840952
1,17,False,19,8.482298676437944
1,18,False,19,7.898676255371635
1,19,False,19,7.39019570388658
1,20,False,19,6.084932773500118
1,21,False,19,6.74646078505459
1,22,False,19,7.780077083162553
1,23,False,19,9.039141940110476
1,0,False,20,19.86129251261354
1,1,False,20,19.63964088441866
1,2,False,20,19.033144820587264
1,3,False,20,18.46298531581236
1,4,False,20,17.925991838100003
1,5,False,20,21.86524145474886
1,6,False,20,18.779977519226787
1,7,False,20,16.10872133024453
1,8,False,20,14.646601568192718
1,9,False,20,16.056281037465563
1,10,False,20,16.119355460026476
1,11,False,20,15.662960078609812
1,12,False,20,15.327481680248912
1,13,False,20,14.733939196387102
1,14,False,20,14.877291886860336
1,15,False,20,14.487671038660677
1,16,False,20,14.803919429283853
1,17,False,20,16.78273111384841
1,18,False,20,16.007067370954076
1,19,False,20,15.060368364936782
1,20,False,20,13.050163428286144
1,21,False,20,14.079725549009142
1,22,False,20,15.968861738250247
1,23,False,20,17.979431861646553
1,0,False,21,23.71025106007394
1,1,False,21,23.505033414726654
1,2,False,21,22.700990357465948
1,3,False,21,22.060407984493963
1,4,False,21,21.560326737154842
1,5,False,21,23.666734213556257
1,6,False,21,21.480629074956052
1,7,False,21,19.664236184354294
1,8,False,21,18.415927851025717
1,9,False,21,21.968411027846262
1,10,False,21,21.66397534368251
1,11,False,21,21.489946155094156
1,12,False,21,21.318690677669384
1,13,False,21,21.150143123751864
1,14,False,21,21.101967590035432
1,15,False,21,20.93681620980459
1,16,False,21,20.774229820010888
1,17,False,21,21.060874521283857
1,18,False,21,19.85581916157623
1,19,False,21,18.9007827040026
1,20,False,21,17.167264214500626
1,21,False,21,18.232840695017646
1,22,False,21,20.05828083520235
1,23,False,21,21.84825615480917
1,0,False,22,5.876126292702135
1,1,False,22,5.845743788910969
1,2,False,22,5.538612131697256
1,3,False,22,5.183930041036897
1,4,False,22,5.0850344163887495
1,5,False,22,6.61558003603352
1,6,False,22,5.554971166435153
1,7,False,22,4.870937606050534
1,8,False,22,4.303485917224361
1,9,False,22,4.309697287162263
1,10,False,22,4.266428958036937
1,11,False,22,4.107856042681421
1,12,False,22,4.124700861579312
1,13,False,22,4.1416843982211455
1,14,False,22,4.046154911188961
1,15,False,22,4.090307850095817
1,16,False,22,4.0513126995989435
1,17,False,22,4.971969745141395
1,18,False,22,4.650581382820302
1,19,False,22,4.450677027026684
1,20,False,22,3.7448450060378375
1,21,False,22,4.095412759831107
1,22,False,22,4.700265807625691
1,23,False,22,5.22676109800391
1,0,False,23,7.738169190094873
1,1,False,23,7.816363881804539
1,2,False,23,7.725096226152768
1,3,False,23,7.372805773624996
1,4,False,23,7.051245201411061
1,5,False,23,8.938752603895715
1,6,False,23,7.651638097661146
1,7,False,23,6.535466413093534
1,8,False,23,5.89986873845519
1,9,False,23,6.061892518897464
1,10,False,23,5.815441070942884
1,11,False,23,5.520906700619386
1,12,False,23,5.50743443708638
1,13,False,23,5.428926670429839
1,14,False,23,5.171375818810962
1,15,False,23,5.339961248002545
1,16,False,23,5.296563077406426
1,17,False,23,5.878061035424622
1,18,False,23,5.538019861906646
1,19,False,23,5.3513861653359145
1,20,False,23,4.864988876132366
1,21,False,23,5.29704766321395
1,22,False,23,6.008365491182448
1,23,False,23,6.808428809311647
1,0,False,24,5.971429496992299
1,1,False,24,5.78897024882527
1,2,False,24,5.5716580951229355
1,3,False,24,5.370071000277932
1,4,False,24,5.0675856604511225
1,5,False,24,6.903551460397877
1,6,False,24,5.739508269147383
1,7,False,24,4.911375993009558
1,8,False,24,4.360291639987083
1,9,False,24,4.387356987570664
1,10,False,24,4.309848320788253
1,11,False,24,4.204693168284623
1,12,False,24,4.19249978627746
1,13,False,24,4.121667491906741
1,14,False,24,4.053188856050493
1,15,False,24,4.069882598903487
1,16,False,24,4.058457506889348
1,17,False,24,5.038868949654921
1,18,False,24,4.703541728367788
1,19,False,24,4.452447221591513
1,20,False,24,3.697860730806057
1,21,False,24,4.022338472140503
1,22,False,24,4.525190537965792
1,23,False,24,5.250638180420421
1,0,False,25,5.954014307511573
1,1,False,25,5.819025095264798
1,2,False,25,5.595222847739842
1,3,False,25,5.22048921277541
1,4,False,25,5.002112448360149
1,5,False,25,6.677750742915219
1,6,False,25,5.622265011241442
1,7,False,25,4.6857315654236755
1,8,False,25,4.205056941390753
1,9,False,25,4.201020017914315
1,10,False,25,4.070074753444417
1,11,False,25,4.058418081438787
1,12,False,25,4.075495048342888
1,13,False,25,3.8464514689231493
1,14,False,25,3.8106310297546226
1,15,False,25,3.8512921545877714
1,16,False,25,3.8928303830129347
1,17,False,25,4.727962058479344
1,18,False,25,4.559228720055516
1,19,False,25,4.277707099103683
1,20,False,25,3.6043013069824923
1,21,False,25,4.035859494276253
1,22,False,25,4.523339633430375
1,23,False,25,5.184295193565737
1,0,False,26,10.366592400181503
1,1,False,26,10.330434551113754
1,2,False,26,10.06765937792151
1,3,False,26,10.033553341510974
1,4,False,26,9.78548332697949
1,5,False,26,11.205850552717662
1,6,False,26,9.70973558129859
1,7,False,26,8.418233277609177
1,8,False,26,7.6634194223997305
1,9,False,26,8.23578852748589
1,10,False,26,8.04918067093335
1,11,False,26,8.158006995040504
1,12,False,26,8.098658282921022
1,13,False,26,7.7610959169101905
1,14,False,26,7.632197991397686
1,15,False,26,7.846221259671729
1,16,False,26,7.830284724215265
1,17,False,26,8.110442582768192
1,18,False,26,7.825087144424357
1,19,False,26,7.3347148041388435
1,20,False,26,7.049296484502753
1,21,False,26,7.700390352345101
1,22,False,26,8.68471533364149
1,23,False,26,9.543375556106833
1,0,False,27,6.614786288365239
1,1,False,27,6.349663675701653
1,2,False,27,6.104974473060417
1,3,False,27,5.831576669192647
1,4,False,27,5.624537260420482
1,5,False,27,7.779546205453934
1,6,False,27,6.4075573084951625
1,7,False,27,5.347490193861053
1,8,False,27,4.698808032703632
1,9,False,27,4.774152328280779
1,10,False,27,4.7594275148393
1,11,False,27,4.709129309663624
1,12,False,27,4.659883101874565
1,13,False,27,4.577958531134374
1,14,False,27,4.564417366580631
1,15,False,27,4.485786822998871
1,16,False,27,4.504946370352248
1,17,False,27,5.710611165582981
1,18,False,27,5.3663731131340855
1,19,False,27,5.009995100082427
1,20,False,27,4.081928873918732
1,21,False,27,4.480625775517957
1,22,False,27,5.139319267547792
1,23,False,27,5.880384460697499
1,0,False,28,8.183367721879703
1,1,False,28,7.754367919920242
1,2,False,28,7.480735600239478
1,3,False,28,7.172803563150981
1,4,False,28,6.8410684118623815
1,5,False,28,8.784051253838157
1,6,False,28,7.439863027392052
1,7,False,28,6.506025336296946
1,8,False,28,5.696452383466151
1,9,False,28,5.893377981275218
1,10,False,28,5.835699893452837
1,11,False,28,5.819254073389433
1,12,False,28,5.723665643918934
1,13,False,28,5.6692463139497224
1,14,False,28,5.615852051451024
1,15,False,28,5.563454163695662
1,16,False,28,5.585471144729837
1,17,False,28,6.7024936636558525
1,18,False,28,6.34547383004692
1,19,False,28,5.970205002546324
1,20,False,28,5.1158681239206
1,21,False,28,5.612852415588613
1,22,False,28,6.337004396359885
1,23,False,28,7.169570438855228
1,0,False,29,8.085307915212855
1,1,False,29,7.767080940867361
1,2,False,29,7.373534354581743
1,3,False,29,7.0626608946450435
1,4,False,29,6.818628230312493
